# Gene Family	11507229_rna_1-RPKs
UniRef90_R7JTY3|unclassified	10.5917286165
UniRef90_A6LCY0	10.5900151286
UniRef90_A6LCY0|g__Parabacteroides.s__Parabacteroides_distasonis	10.5900151286
UniRef90_R5Z9U8	10.5889690552
UniRef90_R5Z9U8|g__Collinsella.s__Collinsella_aerofaciens	10.5889690552
UniRef90_R7KPH3	10.5882352941
UniRef90_R7KPH3|g__Bacteroides.s__Bacteroides_thetaiotaomicron	10.5882352941
UniRef90_R6KHX0	10.5882352941
UniRef90_R6KHX0|g__Bacteroides.s__Bacteroides_intestinalis	10.5882352941
UniRef90_UPI0002F725EE	10.5882352941
UniRef90_UPI0002F725EE|g__Alistipes.s__Alistipes_senegalensis	10.5882352941
UniRef90_D4IQ59	10.5871029836
UniRef90_D4IQ59|g__Alistipes.s__Alistipes_shahii	10.5871029836
UniRef90_D6CXH5	10.5871029836
UniRef90_D6CXH5|g__Bacteroides.s__Bacteroides_ovatus	10.5871029836
UniRef90_A6L9Q1	10.5863192182
UniRef90_A6L9Q1|g__Parabacteroides.s__Parabacteroides_distasonis	10.5863192182
UniRef90_R6JG45	10.5802179139
UniRef90_R6JG45|g__Bacteroides.s__Bacteroides_ovatus	6.0422960725
UniRef90_R6JG45|g__Bacteroides.s__Bacteroides_xylanisolvens	4.5379218414
UniRef90_A6L595	10.5798859654
UniRef90_A6L595|g__Bacteroides.s__Bacteroides_vulgatus	10.5798859654
UniRef90_B3C721	10.5777054516
UniRef90_B3C721|g__Bacteroides.s__Bacteroides_intestinalis	10.5777054516
UniRef90_R5HPY1	10.5750165235
UniRef90_R5HPY1|g__Roseburia.s__Roseburia_inulinivorans	10.5750165235
UniRef90_D4K2G9	10.5748063566
UniRef90_D4K2G9|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.5748063566
UniRef90_R7CD58	10.5734499555
UniRef90_R7CD58|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	10.5734499555
UniRef90_R6AMB5	10.5726872247
UniRef90_R6AMB5|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	6.1674008811
UniRef90_R6AMB5|g__Parasutterella.s__Parasutterella_excrementihominis	4.4052863436
UniRef90_I3YKF4	10.5708245243
UniRef90_I3YKF4|g__Alistipes.s__Alistipes_finegoldii	5.8381174568
UniRef90_I3YKF4|g__Alistipes.s__Alistipes_sp_HGB5	4.7327070675
UniRef90_I3YKS7	10.5680317041
UniRef90_I3YKS7|g__Alistipes.s__Alistipes_sp_HGB5	8.5793073742
UniRef90_I3YKS7|g__Alistipes.s__Alistipes_finegoldii	1.9887243299
UniRef90_D4JY43	10.5680317041
UniRef90_D4JY43|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.5680317041
UniRef90_D6D102	10.5680317041
UniRef90_D6D102|g__Bacteroides.s__Bacteroides_ovatus	5.3418148303
UniRef90_D6D102|g__Bacteroides.s__Bacteroides_xylanisolvens	5.2262168738
UniRef90_R6KBK4	10.5672969967
UniRef90_R6KBK4|g__Bacteroides.s__Bacteroides_xylanisolvens	8.3895403559
UniRef90_R6KBK4|g__Bacteroides.s__Bacteroides_ovatus	2.1777566407
UniRef90_D4KMQ8	10.5669485027
UniRef90_D4KMQ8|g__Roseburia.s__Roseburia_intestinalis	10.5669485027
UniRef90_R7B0K7	10.5659527845
UniRef90_R7B0K7|unclassified	10.5659527845
UniRef90_A6L2E5	10.5655686762
UniRef90_A6L2E5|g__Bacteroides.s__Bacteroides_vulgatus	10.5655686762
UniRef90_I9SCW8	10.5655686762
UniRef90_I9SCW8|g__Bacteroides.s__Bacteroides_nordii	10.5655686762
UniRef90_D6D4T1	10.5633802817
UniRef90_D6D4T1|g__Bacteroides.s__Bacteroides_xylanisolvens	10.5633802817
UniRef90_R9H0W0	10.5633802817
UniRef90_R9H0W0|g__Bacteroides.s__Bacteroides_vulgatus	7.0422535211
UniRef90_R9H0W0|g__Bacteroides.s__Bacteroides_fragilis	3.5211267606
UniRef90_E1YXL5	10.5633802817
UniRef90_E1YXL5|g__Parabacteroides.s__Parabacteroides_distasonis	10.5633802817
UniRef90_D4JY71	10.5591285120
UniRef90_D4JY71|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.5591285120
UniRef90_B0MWE3	10.5566218810
UniRef90_B0MWE3|g__Alistipes.s__Alistipes_putredinis	10.5566218810
UniRef90_R7NL62	10.5566218810
UniRef90_R7NL62|g__Bacteroides.s__Bacteroides_massiliensis	10.5566218810
UniRef90_R5MQJ8	10.5540897098
UniRef90_R5MQJ8|g__Bacteroides.s__Bacteroides_intestinalis	10.5540897098
UniRef90_R6JZ98	10.5540897098
UniRef90_R6JZ98|g__Clostridiales_noname.s__Clostridiales_bacterium_1_7_47FAA	10.5540897098
UniRef90_R6LDU0	10.5540897098
UniRef90_R6LDU0|g__Bacteroides.s__Bacteroides_intestinalis	10.5540897098
UniRef90_R7JJ49	10.5540897098
UniRef90_R7JJ49|g__Alistipes.s__Alistipes_putredinis	10.5540897098
UniRef90_UPI0002880877	10.5540897098
UniRef90_UPI0002880877|g__Alistipes.s__Alistipes_senegalensis	10.5540897098
UniRef90_R6WSR8	10.5509964830
UniRef90_R6WSR8|g__Parabacteroides.s__Parabacteroides_merdae	10.5509964830
UniRef90_C4ZD30	10.5509964830
UniRef90_C4ZD30|g__Eubacterium.s__Eubacterium_rectale	10.5509964830
UniRef90_F9Z3Q2	10.5509964830
UniRef90_F9Z3Q2|g__Odoribacter.s__Odoribacter_splanchnicus	10.5509964830
UniRef90_F9Z686	10.5501130369
UniRef90_F9Z686|g__Odoribacter.s__Odoribacter_splanchnicus	10.5501130369
UniRef90_Q89Z59	10.5501130369
UniRef90_Q89Z59|g__Bacteroides.s__Bacteroides_vulgatus	5.3036130509
UniRef90_Q89Z59|g__Bacteroides.s__Bacteroides_dorei	5.2464999860
UniRef90_R6LGX2	10.5501130369
UniRef90_R6LGX2|g__Bacteroides.s__Bacteroides_intestinalis	10.5501130369
UniRef90_R5E169	10.5495580675
UniRef90_R5E169|g__Parasutterella.s__Parasutterella_excrementihominis	5.3453947368
UniRef90_R5E169|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	5.2041633307
UniRef90_R9ILG9	10.5467004703
UniRef90_R9ILG9|g__Bacteroides.s__Bacteroides_vulgatus	10.5467004703
UniRef90_R7JN87	10.5465049354
UniRef90_R7JN87|g__Alistipes.s__Alistipes_putredinis	10.5465049354
UniRef90_C4ZCZ3	10.5464360595
UniRef90_C4ZCZ3|g__Eubacterium.s__Eubacterium_rectale	6.0593097211
UniRef90_C4ZCZ3|unclassified	4.4871263385
UniRef90_A6L3B2	10.5421686747
UniRef90_A6L3B2|g__Bacteroides.s__Bacteroides_vulgatus	10.5421686747
UniRef90_Q8A3K7	10.5421686747
UniRef90_Q8A3K7|g__Bacteroides.s__Bacteroides_thetaiotaomicron	10.5421686747
UniRef90_U2LI46	10.5421686747
UniRef90_U2LI46|g__Ruminococcus.s__Ruminococcus_callidus	10.5421686747
UniRef90_D4KPC7	10.5374194981
UniRef90_D4KPC7|g__Roseburia.s__Roseburia_intestinalis	10.5374194981
UniRef90_R5MHJ6	10.5374077977
UniRef90_R5MHJ6|g__Bacteroides.s__Bacteroides_intestinalis	10.5374077977
UniRef90_C4Z185	10.5374077977
UniRef90_C4Z185|g__Eubacterium.s__Eubacterium_eligens	10.5374077977
UniRef90_R6XUN7	10.5374077977
UniRef90_R6XUN7|g__Alistipes.s__Alistipes_onderdonkii	10.5374077977
UniRef90_R7P0I2	10.5374077977
UniRef90_R7P0I2|g__Bacteroides.s__Bacteroides_massiliensis	10.5374077977
UniRef90_R7NT71	10.5368790768
UniRef90_R7NT71|g__Bacteroides.s__Bacteroides_massiliensis	10.5368790768
UniRef90_R5U1K9	10.5346952562
UniRef90_R5U1K9|g__Bacteroides.s__Bacteroides_caccae	6.6934660629
UniRef90_R5U1K9|g__Bacteroides.s__Bacteroides_ovatus	2.5257712440
UniRef90_R5U1K9|g__Bacteroides.s__Bacteroides_xylanisolvens	1.3154579494
UniRef90_A6L231	10.5309224263
UniRef90_A6L231|g__Bacteroides.s__Bacteroides_massiliensis	10.5309224263
UniRef90_C7H7Z8	10.5263157895
UniRef90_C7H7Z8|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.5263157895
UniRef90_F9Z386	10.5263157895
UniRef90_F9Z386|g__Odoribacter.s__Odoribacter_splanchnicus	10.5263157895
UniRef90_D4JYA4	10.5263157895
UniRef90_D4JYA4|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.5263157895
UniRef90_I3YKW2	10.5263157895
UniRef90_I3YKW2|g__Alistipes.s__Alistipes_sp_HGB5	7.3571659427
UniRef90_I3YKW2|g__Alistipes.s__Alistipes_finegoldii	3.1691498468
UniRef90_Q8A3Z2	10.5263157895
UniRef90_Q8A3Z2|g__Bacteroides.s__Bacteroides_xylanisolvens	6.3157894737
UniRef90_Q8A3Z2|g__Bacteroides.s__Bacteroides_ovatus	4.2105263158
UniRef90_R5WW67	10.5263157895
UniRef90_R5WW67|g__Alistipes.s__Alistipes_senegalensis	10.5263157895
UniRef90_R6SNP6	10.5263157895
UniRef90_R6SNP6|g__Eubacterium.s__Eubacterium_siraeum	10.5263157895
UniRef90_C7G6L4	10.5263157895
UniRef90_C7G6L4|g__Roseburia.s__Roseburia_intestinalis	10.5263157895
UniRef90_D4VIN8	10.5263157895
UniRef90_D4VIN8|g__Bacteroides.s__Bacteroides_xylanisolvens	10.5263157895
UniRef90_G2T134	10.5263157895
UniRef90_G2T134|g__Roseburia.s__Roseburia_hominis	10.5263157895
UniRef90_R5M7X3	10.5263157895
UniRef90_R5M7X3|g__Bacteroides.s__Bacteroides_intestinalis	10.5263157895
UniRef90_R6HZL9	10.5263157895
UniRef90_R6HZL9|g__Bacteroides.s__Bacteroides_vulgatus	10.5263157895
UniRef90_R5LYE7	10.5230896055
UniRef90_R5LYE7|unclassified	10.5230896055
UniRef90_R7JMX2	10.5217010083
UniRef90_R7JMX2|g__Alistipes.s__Alistipes_putredinis	10.5217010083
UniRef90_R6C0F1	10.5188031846
UniRef90_R6C0F1|unclassified	10.5188031846
UniRef90_R7NUU0	10.5170902717
UniRef90_R7NUU0|g__Bacteroides.s__Bacteroides_massiliensis	10.5170902717
UniRef90_R5M6Z7	10.5146651909
UniRef90_R5M6Z7|g__Bacteroides.s__Bacteroides_intestinalis	10.5146651909
UniRef90_R5MKE1	10.5146651909
UniRef90_R5MKE1|g__Bacteroides.s__Bacteroides_intestinalis	10.5146651909
UniRef90_R5Z8E5	10.5140476985
UniRef90_R5Z8E5|g__Collinsella.s__Collinsella_aerofaciens	10.5140476985
UniRef90_E5VMK0	10.5093470964
UniRef90_E5VMK0|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	10.5093470964
UniRef90_R7ECL3	10.5078809107
UniRef90_R7ECL3|g__Bacteroides.s__Bacteroides_uniformis	10.5078809107
UniRef90_C7H9D4	10.5078809107
UniRef90_C7H9D4|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.5078809107
UniRef90_C4ZEF8	10.5042016807
UniRef90_C4ZEF8|g__Eubacterium.s__Eubacterium_rectale	10.5042016807
UniRef90_E2ZKK1	10.5042016807
UniRef90_E2ZKK1|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.5042016807
UniRef90_R6XVG3	10.4972375691
UniRef90_R6XVG3|g__Alistipes.s__Alistipes_onderdonkii	10.4972375691
UniRef90_F9Z4K4	10.4968509447
UniRef90_F9Z4K4|g__Odoribacter.s__Odoribacter_splanchnicus	10.4968509447
UniRef90_E7GJ62	10.4966171470
UniRef90_E7GJ62|unclassified	10.4966171470
UniRef90_A6LD07	10.4961832061
UniRef90_A6LD07|g__Parabacteroides.s__Parabacteroides_distasonis	10.4961832061
UniRef90_I9GIS1	10.4947526237
UniRef90_I9GIS1|g__Bacteroides.s__Bacteroides_nordii	10.4947526237
UniRef90_R5NXN7	10.4919392435
UniRef90_R5NXN7|unclassified	10.4919392435
UniRef90_R5EAP8	10.4917953434
UniRef90_R5EAP8|g__Parasutterella.s__Parasutterella_excrementihominis	7.0671378092
UniRef90_R5EAP8|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	3.4246575342
UniRef90_D6CZR1	10.4895104895
UniRef90_D6CZR1|g__Bacteroides.s__Bacteroides_ovatus	7.4300699301
UniRef90_D6CZR1|g__Bacteroides.s__Bacteroides_xylanisolvens	3.0594405594
UniRef90_C4Z607	10.4895104895
UniRef90_C4Z607|g__Eubacterium.s__Eubacterium_rectale	10.4895104895
UniRef90_A6BEY8	10.4895104895
UniRef90_A6BEY8|g__Dorea.s__Dorea_longicatena	10.4895104895
UniRef90_C4ZCP8	10.4895104895
UniRef90_C4ZCP8|g__Eubacterium.s__Eubacterium_rectale	10.4895104895
UniRef90_K5ZB90	10.4895104895
UniRef90_K5ZB90|g__Parabacteroides.s__Parabacteroides_merdae	10.4895104895
UniRef90_R7FEK3	10.4895104895
UniRef90_R7FEK3|g__Ruminococcus.s__Ruminococcus_callidus	10.4895104895
UniRef90_R6ZRQ8	10.4859486444
UniRef90_R6ZRQ8|g__Bacteroides.s__Bacteroides_fragilis	5.2569710489
UniRef90_R6ZRQ8|g__Bacteroides.s__Bacteroides_xylanisolvens	5.2289775954
UniRef90_R6APD9	10.4849279161
UniRef90_R6APD9|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	5.8765193415
UniRef90_R6APD9|g__Parasutterella.s__Parasutterella_excrementihominis	4.6084085746
UniRef90_C4Z9G3	10.4838709677
UniRef90_C4Z9G3|g__Eubacterium.s__Eubacterium_rectale	10.4838709677
UniRef90_A6L4R8	10.4834012813
UniRef90_A6L4R8|g__Bacteroides.s__Bacteroides_vulgatus	5.8241118229
UniRef90_A6L4R8|g__Bacteroides.s__Bacteroides_dorei	4.6592894584
UniRef90_R5WW52	10.4824563124
UniRef90_R5WW52|g__Alistipes.s__Alistipes_shahii	6.0015003751
UniRef90_R5WW52|g__Alistipes.s__Alistipes_senegalensis	4.4809559373
UniRef90_G4KVX7	10.4805845951
UniRef90_G4KVX7|unclassified	10.4805845951
UniRef90_D4KQR1	10.4793916685
UniRef90_D4KQR1|g__Roseburia.s__Roseburia_intestinalis	10.4793916685
UniRef90_R5ZCE1	10.4790419162
UniRef90_R5ZCE1|g__Collinsella.s__Collinsella_aerofaciens	10.4790419162
UniRef90_A6L3J4	10.4772991851
UniRef90_A6L3J4|g__Bacteroides.s__Bacteroides_vulgatus	10.4772991851
UniRef90_D4K276	10.4772991851
UniRef90_D4K276|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.4772991851
UniRef90_G2T1B2	10.4772991851
UniRef90_G2T1B2|g__Roseburia.s__Roseburia_hominis	10.4772991851
UniRef90_K6ADP5	10.4772991851
UniRef90_K6ADP5|g__Parabacteroides.s__Parabacteroides_distasonis	10.4772991851
UniRef90_Q8A4G9	10.4772991851
UniRef90_Q8A4G9|g__Bacteroides.s__Bacteroides_ovatus	6.9848661234
UniRef90_Q8A4G9|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.3282887078
UniRef90_Q8A4G9|g__Bacteroides.s__Bacteroides_xylanisolvens	1.1641443539
UniRef90_R5WA89	10.4748603352
UniRef90_R5WA89|g__Alistipes.s__Alistipes_shahii	10.4748603352
UniRef90_A6LDQ1	10.4712041885
UniRef90_A6LDQ1|g__Parabacteroides.s__Parabacteroides_distasonis	10.4712041885
UniRef90_G2T0Q9	10.4712041885
UniRef90_G2T0Q9|g__Roseburia.s__Roseburia_hominis	10.4712041885
UniRef90_G5ILC2	10.4712041885
UniRef90_G5ILC2|g__Clostridium.s__Clostridium_hathewayi	10.4712041885
UniRef90_D4K4Z3	10.4651162791
UniRef90_D4K4Z3|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.4651162791
UniRef90_R7NME1	10.4602510460
UniRef90_R7NME1|g__Bacteroides.s__Bacteroides_massiliensis	10.4602510460
UniRef90_C4Z903	10.4602510460
UniRef90_C4Z903|g__Eubacterium.s__Eubacterium_rectale	10.4602510460
UniRef90_D4LSU8	10.4602510460
UniRef90_D4LSU8|g__Blautia.s__Ruminococcus_obeum	10.4602510460
UniRef90_F9Z8G2	10.4602510460
UniRef90_F9Z8G2|g__Odoribacter.s__Odoribacter_splanchnicus	5.2753577194
UniRef90_F9Z8G2|g__Bacteroides.s__Bacteroides_massiliensis	5.1848933266
UniRef90_R6B797	10.4602510460
UniRef90_R6B797|g__Roseburia.s__Roseburia_intestinalis	10.4602510460
UniRef90_D4MWH2	10.4585603359
UniRef90_D4MWH2|unclassified	10.4585603359
UniRef90_R7N7P4	10.4529986674
UniRef90_R7N7P4|unclassified	10.4529986674
UniRef90_R5HMD1	10.4529616725
UniRef90_R5HMD1|g__Roseburia.s__Roseburia_inulinivorans	10.4529616725
UniRef90_U2LKL6	10.4529616725
UniRef90_U2LKL6|g__Ruminococcus.s__Ruminococcus_callidus	10.4529616725
UniRef90_F9ZCB8	10.4529616725
UniRef90_F9ZCB8|g__Odoribacter.s__Odoribacter_splanchnicus	10.4529616725
UniRef90_D4IJ85	10.4529616725
UniRef90_D4IJ85|g__Alistipes.s__Alistipes_shahii	10.4529616725
UniRef90_E2ZH64	10.4529616725
UniRef90_E2ZH64|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.4529616725
UniRef90_C4Z9F9	10.4523234490
UniRef90_C4Z9F9|g__Eubacterium.s__Eubacterium_rectale	10.4523234490
UniRef90_D4K764	10.4520696755
UniRef90_D4K764|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.4520696755
UniRef90_D6CWG0	10.4520521037
UniRef90_D6CWG0|g__Alistipes.s__Alistipes_putredinis	3.6812678634
UniRef90_D6CWG0|g__Alistipes.s__Alistipes_finegoldii	1.7397073657
UniRef90_D6CWG0|g__Bacteroides.s__Bacteroides_uniformis	1.6812089455
UniRef90_D6CWG0|g__Bacteroides.s__Bacteroides_fragilis	1.1370196794
UniRef90_D6CWG0|g__Odoribacter.s__Odoribacter_splanchnicus	1.1187792492
UniRef90_D6CWG0|g__Bacteroides.s__Bacteroides_ovatus	0.5563495529
UniRef90_D6CWG0|g__Alistipes.s__Alistipes_shahii	0.5377194477
UniRef90_R6S009	10.4486785495
UniRef90_R6S009|g__Bacteroides.s__Bacteroides_xylanisolvens	10.4486785495
UniRef90_G2SY97	10.4477611940
UniRef90_G2SY97|g__Roseburia.s__Roseburia_hominis	10.4477611940
UniRef90_Q8A618	10.4477611940
UniRef90_Q8A618|g__Bacteroides.s__Bacteroides_thetaiotaomicron	10.4477611940
UniRef90_D4MSC6	10.4473451460
UniRef90_D4MSC6|g__Dorea.s__Dorea_formicigenerans	10.4473451460
UniRef90_R5G9S6	10.4468520218
UniRef90_R5G9S6|g__Eubacterium.s__Eubacterium_hallii	10.4468520218
UniRef90_F0Z5X6	10.4452996152
UniRef90_F0Z5X6|g__Dorea.s__Dorea_formicigenerans	10.4452996152
UniRef90_A6L168	10.4452624462
UniRef90_A6L168|g__Bacteroides.s__Bacteroides_massiliensis	7.3995771670
UniRef90_A6L168|g__Bacteroides.s__Bacteroides_vulgatus	3.0456852792
UniRef90_D4KQY5	10.4438642298
UniRef90_D4KQY5|g__Roseburia.s__Roseburia_intestinalis	10.4438642298
UniRef90_B3CFG3	10.4438642298
UniRef90_B3CFG3|g__Bacteroides.s__Bacteroides_intestinalis	10.4438642298
UniRef90_D4ML43	10.4438642298
UniRef90_D4ML43|g__Clostridium.s__Clostridium_hathewayi	4.5694219739
UniRef90_D4ML43|g__Eubacterium.s__Eubacterium_siraeum	3.9091612540
UniRef90_D4ML43|g__Holdemania.s__Holdemania_filiformis	1.9652810019
UniRef90_R7NIP2	10.4438642298
UniRef90_R7NIP2|g__Bacteroides.s__Bacteroides_massiliensis	10.4438642298
UniRef90_C4ZAV1	10.4408352668
UniRef90_C4ZAV1|g__Eubacterium.s__Eubacterium_rectale	10.4408352668
UniRef90_D4KWE0	10.4408352668
UniRef90_D4KWE0|g__Roseburia.s__Roseburia_intestinalis	10.4408352668
UniRef90_A6L915	10.4408352668
UniRef90_A6L915|g__Parabacteroides.s__Parabacteroides_distasonis	10.4408352668
UniRef90_U2JMN9	10.4384133612
UniRef90_U2JMN9|g__Ruminococcus.s__Ruminococcus_callidus	10.4384133612
UniRef90_I3YJT4	10.4384133612
UniRef90_I3YJT4|g__Alistipes.s__Alistipes_sp_HGB5	8.3790021123
UniRef90_I3YJT4|g__Alistipes.s__Alistipes_finegoldii	2.0594112489
UniRef90_R9HTH9	10.4384133612
UniRef90_R9HTH9|g__Bacteroides.s__Bacteroides_uniformis	10.4384133612
UniRef90_A6L7B4	10.4364326376
UniRef90_A6L7B4|g__Bacteroides.s__Bacteroides_vulgatus	7.5746930468
UniRef90_A6L7B4|g__Bacteroides.s__Bacteroides_dorei	2.8617395907
UniRef90_D4KJX1	10.4364326376
UniRef90_D4KJX1|g__Roseburia.s__Roseburia_inulinivorans	5.6925996205
UniRef90_D4KJX1|g__Eubacterium.s__Eubacterium_rectale	4.7438330171
UniRef90_R5MST8	10.4333868379
UniRef90_R5MST8|g__Bacteroides.s__Bacteroides_intestinalis	10.4333868379
UniRef90_I3YNP2	10.4311543811
UniRef90_I3YNP2|g__Alistipes.s__Alistipes_senegalensis	8.7132021996
UniRef90_I3YNP2|g__Alistipes.s__Alistipes_sp_HGB5	1.0307713089
UniRef90_I3YNP2|g__Alistipes.s__Alistipes_finegoldii	0.6871808726
UniRef90_R5U7B5	10.4302477184
UniRef90_R5U7B5|g__Bacteroides.s__Bacteroides_caccae	10.4302477184
UniRef90_D4KW86	10.4295138358
UniRef90_D4KW86|g__Roseburia.s__Roseburia_intestinalis	10.4295138358
UniRef90_R6GEC0	10.4245639923
UniRef90_R6GEC0|unclassified	10.4245639923
UniRef90_D7GU11	10.4213699619
UniRef90_D7GU11|unclassified	10.4213699619
UniRef90_I9U7T3	10.4207267520
UniRef90_I9U7T3|g__Bacteroides.s__Bacteroides_caccae	5.2103633760
UniRef90_I9U7T3|g__Bacteroides.s__Bacteroides_uniformis	5.2103633760
UniRef90_A6KWS0	10.4170424545
UniRef90_A6KWS0|g__Bacteroides.s__Bacteroides_vulgatus	10.4170424545
UniRef90_R7P5Q2	10.4157856280
UniRef90_R7P5Q2|g__Bacteroides.s__Bacteroides_dorei	10.4157856280
UniRef90_R9I0L4	10.4102878138
UniRef90_R9I0L4|g__Bacteroides.s__Bacteroides_uniformis	10.4102878138
UniRef90_G2SWZ0	10.4091459043
UniRef90_G2SWZ0|g__Roseburia.s__Roseburia_hominis	10.4091459043
UniRef90_D4INK4	10.4089219331
UniRef90_D4INK4|g__Alistipes.s__Alistipes_shahii	10.4089219331
UniRef90_R6XXU3	10.4083266613
UniRef90_R6XXU3|g__Alistipes.s__Alistipes_onderdonkii	10.4083266613
UniRef90_D4KBM7	10.4068117313
UniRef90_D4KBM7|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.4068117313
UniRef90_R7NX21	10.4058747561
UniRef90_R7NX21|g__Bacteroides.s__Bacteroides_vulgatus	6.7893173138
UniRef90_R7NX21|g__Bacteroides.s__Bacteroides_dorei	3.6165574423
UniRef90_R7DP25	10.4058272633
UniRef90_R7DP25|g__Bacteroides.s__Bacteroides_intestinalis	10.4058272633
UniRef90_C0FPX2	10.4046242775
UniRef90_C0FPX2|g__Roseburia.s__Roseburia_inulinivorans	10.4046242775
UniRef90_U2M6T3	10.4046242775
UniRef90_U2M6T3|g__Ruminococcus.s__Ruminococcus_callidus	10.4046242775
UniRef90_I8ZEL3	10.4035308953
UniRef90_I8ZEL3|g__Bacteroides.s__Bacteroides_uniformis	10.4035308953
UniRef90_D4IN34	10.4031209363
UniRef90_D4IN34|g__Bacteroides.s__Bacteroides_intestinalis	2.5655604375
UniRef90_D4IN34|g__Alistipes.s__Alistipes_shahii	1.9858801168
UniRef90_D4IN34|g__Bacteroides.s__Bacteroides_dorei	1.3219273908
UniRef90_D4IN34|g__Alistipes.s__Alistipes_onderdonkii	1.3144479778
UniRef90_D4IN34|g__Bacteroides.s__Bacteroides_ovatus	1.3144479778
UniRef90_D4IN34|g__Bacteroides.s__Bacteroides_caccae	1.2576909075
UniRef90_D4IN34|g__Bacteroides.s__Bacteroides_nordii	0.6431661281
UniRef90_D4KME7	10.4031209363
UniRef90_D4KME7|g__Roseburia.s__Roseburia_intestinalis	10.4031209363
UniRef90_R6I071	10.4031209363
UniRef90_R6I071|g__Bacteroides.s__Bacteroides_vulgatus	10.4031209363
UniRef90_F9Z5Z8	10.4011887073
UniRef90_F9Z5Z8|g__Odoribacter.s__Odoribacter_splanchnicus	10.4011887073
UniRef90_R5DHV9	10.4011887073
UniRef90_R5DHV9|g__Parabacteroides.s__Parabacteroides_merdae	10.4011887073
UniRef90_K6BJX1	10.3986135182
UniRef90_K6BJX1|g__Parabacteroides.s__Parabacteroides_merdae	10.3986135182
UniRef90_D4IJ21	10.3986135182
UniRef90_D4IJ21|g__Alistipes.s__Alistipes_shahii	10.3986135182
UniRef90_G2SZZ3	10.3986135182
UniRef90_G2SZZ3|g__Roseburia.s__Roseburia_hominis	10.3986135182
UniRef90_R6WUC5	10.3986135182
UniRef90_R6WUC5|g__Parabacteroides.s__Parabacteroides_merdae	10.3986135182
UniRef90_D6D4R0	10.3950103950
UniRef90_D6D4R0|g__Bacteroides.s__Bacteroides_xylanisolvens	10.3950103950
UniRef90_K6A4Y0	10.3950103950
UniRef90_K6A4Y0|g__Parabacteroides.s__Parabacteroides_distasonis	10.3950103950
UniRef90_R7N6I3	10.3912815333
UniRef90_R7N6I3|unclassified	10.3912815333
UniRef90_R7NQC1	10.3896103896
UniRef90_R7NQC1|g__Bacteroides.s__Bacteroides_massiliensis	10.3896103896
UniRef90_I8VAY6	10.3896103896
UniRef90_I8VAY6|g__Bacteroides.s__Bacteroides_caccae	10.3896103896
UniRef90_S6CL51	10.3896103896
UniRef90_S6CL51|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	10.3896103896
UniRef90_Q8AB56	10.3875278738
UniRef90_Q8AB56|g__Bacteroides.s__Bacteroides_thetaiotaomicron	10.3875278738
UniRef90_R5JTX6	10.3872772194
UniRef90_R5JTX6|unclassified	10.3872772194
UniRef90_G2T1T9	10.3827416903
UniRef90_G2T1T9|g__Roseburia.s__Roseburia_hominis	10.3827416903
UniRef90_R5YXD6	10.3817149383
UniRef90_R5YXD6|unclassified	10.3817149383
UniRef90_K6AVL1	10.3806228374
UniRef90_K6AVL1|g__Parabacteroides.s__Parabacteroides_distasonis	10.3806228374
UniRef90_R5FHK2	10.3806228374
UniRef90_R5FHK2|g__Clostridium.s__Clostridium_bolteae	10.3806228374
UniRef90_R5GMC9	10.3806228374
UniRef90_R5GMC9|g__Eubacterium.s__Eubacterium_hallii	10.3806228374
UniRef90_C4Z4P1	10.3734439834
UniRef90_C4Z4P1|g__Eubacterium.s__Eubacterium_eligens	10.3734439834
UniRef90_R7FB92	10.3734439834
UniRef90_R7FB92|g__Ruminococcus.s__Ruminococcus_callidus	10.3734439834
UniRef90_I3YNS6	10.3721781574
UniRef90_I3YNS6|g__Alistipes.s__Alistipes_finegoldii	5.4811537290
UniRef90_I3YNS6|g__Alistipes.s__Alistipes_sp_HGB5	4.8910244284
UniRef90_U2KWA8	10.3694102398
UniRef90_U2KWA8|g__Ruminococcus.s__Ruminococcus_callidus	10.3694102398
UniRef90_UPI0002D70BD2	10.3626943005
UniRef90_UPI0002D70BD2|g__Alistipes.s__Alistipes_senegalensis	10.3626943005
UniRef90_G2T1C1	10.3626943005
