# Gene Family	11507229_rna_3-RPKs
UniRef90_D4KX95|g__Roseburia.s__Roseburia_intestinalis	2.7573529412
UniRef90_R7E9A3	2.7564835314
UniRef90_R7E9A3|g__Bacteroides.s__Bacteroides_uniformis	2.7564835314
UniRef90_A6L3S6	2.7560490503
UniRef90_A6L3S6|g__Bacteroides.s__Bacteroides_vulgatus	2.7560490503
UniRef90_I9SDM6	2.7553607396
UniRef90_I9SDM6|g__Bacteroides.s__Bacteroides_nordii	2.7553607396
UniRef90_H1HRJ3	2.7548924258
UniRef90_H1HRJ3|unclassified	2.7548924258
UniRef90_G2T0R8	2.7548209366
UniRef90_G2T0R8|g__Roseburia.s__Roseburia_hominis	2.7548209366
UniRef90_A6KWR6	2.7533039648
UniRef90_A6KWR6|g__Bacteroides.s__Bacteroides_vulgatus	2.4809500261
UniRef90_A6KWR6|g__Bacteroides.s__Bacteroides_massiliensis	0.2723539386
UniRef90_C0FXF8	2.7533039648
UniRef90_C0FXF8|g__Roseburia.s__Roseburia_inulinivorans	2.7533039648
UniRef90_F7L8Q3	2.7529105485
UniRef90_F7L8Q3|g__Bacteroides.s__Bacteroides_ovatus	2.7529105485
UniRef90_D4K967	2.7522935780
UniRef90_D4K967|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.7522935780
UniRef90_R7FSK4	2.7514344765
UniRef90_R7FSK4|g__Dorea.s__Dorea_longicatena	2.7514344765
UniRef90_D5HHE6	2.7510316369
UniRef90_D5HHE6|g__Coprococcus.s__Coprococcus_sp_ART55_1	2.7510316369
UniRef90_R7CMV0	2.7510316369
UniRef90_R7CMV0|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	2.7510316369
UniRef90_B0G8P9	2.7506219660
UniRef90_B0G8P9|g__Coprococcus.s__Coprococcus_comes	1.5980444347
UniRef90_B0G8P9|g__Dorea.s__Dorea_formicigenerans	1.1525775313
UniRef90_R7NWF1	2.7487630566
UniRef90_R7NWF1|g__Bacteroides.s__Bacteroides_massiliensis	2.7487630566
UniRef90_G2T5Z8	2.7487630566
UniRef90_G2T5Z8|g__Roseburia.s__Roseburia_hominis	2.7487630566
UniRef90_R5DSM6	2.7473082395
UniRef90_R5DSM6|g__Parabacteroides.s__Parabacteroides_merdae	2.7473082395
UniRef90_A6L623	2.7472527473
UniRef90_A6L623|g__Bacteroides.s__Bacteroides_massiliensis	2.7472527473
UniRef90_G2T1T4	2.7472527473
UniRef90_G2T1T4|g__Roseburia.s__Roseburia_hominis	2.7472527473
UniRef90_R7JKP9	2.7472527473
UniRef90_R7JKP9|g__Alistipes.s__Alistipes_putredinis	2.7472527473
UniRef90_D4N1B3	2.7472527473
UniRef90_D4N1B3|g__Anaerostipes.s__Anaerostipes_hadrus	2.7472527473
UniRef90_R6XNC8	2.7472527473
UniRef90_R6XNC8|g__Alistipes.s__Alistipes_onderdonkii	2.7472527473
UniRef90_C6IUR1	2.7447392498
UniRef90_C6IUR1|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.7447392498
UniRef90_D4LWD6	2.7447392498
UniRef90_D4LWD6|g__Blautia.s__Ruminococcus_obeum	2.7447392498
UniRef90_R6S762	2.7447392498
UniRef90_R6S762|g__Bacteroides.s__Bacteroides_caccae	1.8298261665
UniRef90_R6S762|g__Bacteroides.s__Bacteroides_xylanisolvens	0.9149130833
UniRef90_I9S9N1	2.7442371021
UniRef90_I9S9N1|g__Bacteroides.s__Bacteroides_nordii	2.7442371021
UniRef90_R5V0Z7	2.7419998317
UniRef90_R5V0Z7|g__Bacteroides.s__Bacteroides_caccae	2.7419998317
UniRef90_R7D487	2.7416038382
UniRef90_R7D487|g__Blautia.s__Ruminococcus_obeum	2.7416038382
UniRef90_D4KQG6	2.7398098742
UniRef90_D4KQG6|g__Roseburia.s__Roseburia_intestinalis	2.7398098742
UniRef90_R5ZBZ7	2.7397260274
UniRef90_R5ZBZ7|g__Collinsella.s__Collinsella_aerofaciens	2.7397260274
UniRef90_R6PTT3	2.7397260274
UniRef90_R6PTT3|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.7397260274
UniRef90_B5CQI3	2.7397260274
UniRef90_B5CQI3|g__Ruminococcus.s__Ruminococcus_lactaris	2.7397260274
UniRef90_C4ZAV2	2.7397260274
UniRef90_C4ZAV2|g__Eubacterium.s__Eubacterium_rectale	2.7397260274
UniRef90_R7ERW7	2.7395238351
UniRef90_R7ERW7|g__Bacteroides.s__Bacteroides_uniformis	2.7395238351
UniRef90_A7V673	2.7384755819
UniRef90_A7V673|g__Bacteroides.s__Bacteroides_uniformis	2.7384755819
UniRef90_D4LR07	2.7373744832
UniRef90_D4LR07|g__Blautia.s__Ruminococcus_obeum	2.7373744832
UniRef90_E5C8S7	2.7369294165
UniRef90_E5C8S7|g__Bacteroides.s__Bacteroides_ovatus	2.7369294165
UniRef90_R5WTA9	2.7359781122
UniRef90_R5WTA9|g__Alistipes.s__Alistipes_shahii	2.7359781122
UniRef90_F9ZB56	2.7359781122
UniRef90_F9ZB56|g__Odoribacter.s__Odoribacter_splanchnicus	2.7359781122
UniRef90_R7ERF1	2.7352297593
UniRef90_R7ERF1|g__Bacteroides.s__Bacteroides_uniformis	2.7352297593
UniRef90_E5Y860	2.7307482250
UniRef90_E5Y860|g__Bilophila.s__Bilophila_wadsworthia	2.7307482250
UniRef90_R6ILW8	2.7307482250
UniRef90_R6ILW8|g__Bacteroides.s__Bacteroides_vulgatus	2.7307482250
UniRef90_D4KA96	2.7303754266
UniRef90_D4KA96|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.7303754266
UniRef90_R7EEX1	2.7297543221
UniRef90_R7EEX1|g__Bacteroides.s__Bacteroides_uniformis	2.7297543221
UniRef90_R7CMU0	2.7285129604
UniRef90_R7CMU0|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	2.7285129604
UniRef90_D4KAL7	2.7281518176
UniRef90_D4KAL7|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.7281518176
UniRef90_R7EE70	2.7272209005
UniRef90_R7EE70|g__Bacteroides.s__Bacteroides_uniformis	2.7272209005
UniRef90_R7BYK3	2.7262813522
UniRef90_R7BYK3|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.3660879212
UniRef90_R7BYK3|g__Anaerostipes.s__Anaerostipes_hadrus	1.3601934310
UniRef90_A6L6A7	2.7255323638
UniRef90_A6L6A7|g__Bacteroides.s__Bacteroides_vulgatus	2.7255323638
UniRef90_A0A015Q7S1	2.7247956403
UniRef90_A0A015Q7S1|g__Bacteroides.s__Bacteroides_fragilis	2.7247956403
UniRef90_C3R3F8	2.7247956403
UniRef90_C3R3F8|g__Bacteroides.s__Bacteroides_ovatus	2.7247956403
UniRef90_I8XHN6	2.7247956403
UniRef90_I8XHN6|g__Bacteroides.s__Bacteroides_nordii	2.7247956403
UniRef90_R6HWS2	2.7229998288
UniRef90_R6HWS2|g__Bacteroides.s__Bacteroides_vulgatus	2.7229998288
UniRef90_F9ZB86	2.7223230490
UniRef90_F9ZB86|g__Odoribacter.s__Odoribacter_splanchnicus	2.7223230490
UniRef90_R5GP44	2.7218290691
UniRef90_R5GP44|g__Eubacterium.s__Eubacterium_hallii	2.7218290691
UniRef90_R6Y554	2.7173913043
UniRef90_R6Y554|g__Alistipes.s__Alistipes_onderdonkii	2.7173913043
UniRef90_R5I8E9	2.7173913043
UniRef90_R5I8E9|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	2.7173913043
UniRef90_R6LI05	2.7173913043
UniRef90_R6LI05|g__Bacteroides.s__Bacteroides_intestinalis	2.7173913043
UniRef90_R6S6V2	2.7173913043
UniRef90_R6S6V2|g__Dorea.s__Dorea_formicigenerans	2.7173913043
UniRef90_R7NSH5	2.7173913043
UniRef90_R7NSH5|g__Bacteroides.s__Bacteroides_massiliensis	2.7173913043
UniRef90_A6LIR2	2.7161611589
UniRef90_A6LIR2|g__Parabacteroides.s__Parabacteroides_distasonis	2.7161611589
UniRef90_U2M449	2.7157518526
UniRef90_U2M449|g__Ruminococcus.s__Ruminococcus_callidus	2.7157518526
UniRef90_P0ABK0	2.7155914932
UniRef90_P0ABK0|g__Escherichia.s__Escherichia_coli	2.7155914932
UniRef90_R5UPP5	2.7152644288
UniRef90_R5UPP5|g__Roseburia.s__Roseburia_hominis	2.7152644288
UniRef90_Q64SE6	2.7151546185
UniRef90_Q64SE6|g__Bacteroides.s__Bacteroides_xylanisolvens	1.5275061625
UniRef90_Q64SE6|g__Bacteroides.s__Bacteroides_fragilis	0.5938242280
UniRef90_Q64SE6|g__Bacteroides.s__Bacteroides_uniformis	0.5938242280
UniRef90_Q8A8Z3	2.7150384064
UniRef90_Q8A8Z3|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.7150384064
UniRef90_R5U443	2.7149321267
UniRef90_R5U443|g__Bacteroides.s__Bacteroides_caccae	2.7149321267
UniRef90_E5Y972	2.7149321267
UniRef90_E5Y972|g__Bilophila.s__Bilophila_wadsworthia	2.7149321267
UniRef90_G2SY56	2.7149321267
UniRef90_G2SY56|g__Roseburia.s__Roseburia_hominis	2.7149321267
UniRef90_R5MIR5	2.7149321267
UniRef90_R5MIR5|g__Bacteroides.s__Bacteroides_intestinalis	2.7149321267
UniRef90_R6RNJ2	2.7145913077
UniRef90_R6RNJ2|g__Eubacterium.s__Eubacterium_siraeum	2.7145913077
UniRef90_D7GTZ5	2.7137042062
UniRef90_D7GTZ5|g__Roseburia.s__Roseburia_hominis	2.7137042062
UniRef90_S6CEG0	2.7137042062
UniRef90_S6CEG0|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	2.7137042062
UniRef90_C0FZN9	2.7124728824
UniRef90_C0FZN9|g__Roseburia.s__Roseburia_inulinivorans	2.7124728824
UniRef90_B0N068	2.7118644068
UniRef90_B0N068|g__Alistipes.s__Alistipes_putredinis	2.7118644068
UniRef90_F9ZAI2	2.7081922817
UniRef90_F9ZAI2|g__Odoribacter.s__Odoribacter_splanchnicus	2.7081922817
UniRef90_R7NUD3	2.7081922817
UniRef90_R7NUD3|g__Bacteroides.s__Bacteroides_massiliensis	2.7081922817
UniRef90_D4MYK5	2.7075812274
UniRef90_D4MYK5|g__Anaerostipes.s__Anaerostipes_hadrus	2.7075812274
UniRef90_R6K8T3	2.7075812274
UniRef90_R6K8T3|g__Bacteroides.s__Bacteroides_uniformis	2.7075812274
UniRef90_J5GRQ9	2.7075539515
UniRef90_J5GRQ9|unclassified	2.7075539515
UniRef90_C6INH3	2.7071590965
UniRef90_C6INH3|g__Bacteroides.s__Bacteroides_ovatus	1.3495324680
UniRef90_C6INH3|g__Bacteroides.s__Bacteroides_massiliensis	0.6920732530
UniRef90_C6INH3|g__Alistipes.s__Alistipes_sp_HGB5	0.6655533754
UniRef90_UPI0003768190	2.7069146347
UniRef90_UPI0003768190|g__Bacteroides.s__Bacteroides_massiliensis	2.7069146347
UniRef90_R5Z963	2.7063599459
UniRef90_R5Z963|g__Collinsella.s__Collinsella_aerofaciens	2.7063599459
UniRef90_Q8A6X5	2.7063599459
UniRef90_Q8A6X5|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.7063599459
UniRef90_R5ZH93	2.7063599459
UniRef90_R5ZH93|g__Collinsella.s__Collinsella_aerofaciens	2.7063599459
UniRef90_V8C5S2	2.7063599459
UniRef90_V8C5S2|g__Ruminococcus.s__Ruminococcus_lactaris	2.7063599459
UniRef90_D4L091	2.7051397656
UniRef90_D4L091|g__Roseburia.s__Roseburia_intestinalis	2.7051397656
UniRef90_E5Y3I1	2.7027027027
UniRef90_E5Y3I1|g__Bilophila.s__Bilophila_wadsworthia	2.7027027027
UniRef90_I8WP25	2.7027027027
UniRef90_I8WP25|g__Bacteroides.s__Bacteroides_dorei	2.7027027027
UniRef90_R5JUD8	2.7019814771
UniRef90_R5JUD8|g__Bacteroides.s__Bacteroides_nordii	2.7019814771
UniRef90_R6LBM7	2.7002700270
UniRef90_R6LBM7|g__Bacteroides.s__Bacteroides_intestinalis	2.7002700270
UniRef90_R5D9F2	2.6998671436
UniRef90_R5D9F2|g__Parabacteroides.s__Parabacteroides_merdae	1.5444015444
UniRef90_R5D9F2|g__Parabacteroides.s__Parabacteroides_distasonis	1.1554655992
UniRef90_Q5LCU8	2.6994601080
UniRef90_Q5LCU8|g__Bacteroides.s__Bacteroides_intestinalis	2.6994601080
UniRef90_E5Y8T5	2.6972353338
UniRef90_E5Y8T5|g__Bilophila.s__Bilophila_wadsworthia	2.6972353338
UniRef90_R6JII5	2.6954177898
UniRef90_R6JII5|g__Parabacteroides.s__Parabacteroides_distasonis	2.6954177898
UniRef90_R6SL83	2.6954177898
UniRef90_R6SL83|g__Dorea.s__Dorea_formicigenerans	2.6954177898
UniRef90_R6Y1A0	2.6954177898
UniRef90_R6Y1A0|g__Parabacteroides.s__Parabacteroides_merdae	2.6954177898
UniRef90_A6L3Q8	2.6942074540
UniRef90_A6L3Q8|g__Bacteroides.s__Bacteroides_vulgatus	2.6942074540
UniRef90_D6D4A4	2.6937787059
UniRef90_D6D4A4|g__Bacteroides.s__Bacteroides_xylanisolvens	2.6937787059
UniRef90_C3QZR3	2.6929982047
UniRef90_C3QZR3|g__Bacteroides.s__Bacteroides_ovatus	1.3416469951
UniRef90_C3QZR3|g__Bacteroides.s__Bacteroides_xylanisolvens	0.9025181755
UniRef90_C3QZR3|g__Bacteroides.s__Bacteroides_caccae	0.4488330341
UniRef90_R5M6K3	2.6929982047
UniRef90_R5M6K3|g__Bacteroides.s__Bacteroides_intestinalis	2.6929982047
UniRef90_A6LEB9	2.6929982047
UniRef90_A6LEB9|g__Parabacteroides.s__Parabacteroides_distasonis	2.6929982047
UniRef90_R6JDD2	2.6929982047
UniRef90_R6JDD2|g__Parabacteroides.s__Parabacteroides_distasonis	2.6929982047
UniRef90_R7CMY8	2.6929982047
UniRef90_R7CMY8|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	2.6929982047
UniRef90_A6LCK8	2.6917900404
UniRef90_A6LCK8|g__Parabacteroides.s__Parabacteroides_distasonis	2.6917900404
UniRef90_I3YHK4	2.6917900404
UniRef90_I3YHK4|g__Alistipes.s__Alistipes_sp_HGB5	2.6917900404
UniRef90_I9GP86	2.6917900404
UniRef90_I9GP86|g__Bacteroides.s__Bacteroides_nordii	2.6917900404
UniRef90_Q8A808	2.6917900404
UniRef90_Q8A808|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.6917900404
UniRef90_D4LWY6	2.6896452913
UniRef90_D4LWY6|g__Blautia.s__Ruminococcus_obeum	2.6896452913
UniRef90_D4J2A8	2.6879250680
UniRef90_D4J2A8|unclassified	2.6879250680
UniRef90_A6LF38	2.6879212990
UniRef90_A6LF38|g__Parabacteroides.s__Parabacteroides_distasonis	2.6879212990
UniRef90_G1WRC9	2.6863666891
UniRef90_G1WRC9|g__Dorea.s__Dorea_formicigenerans	2.6863666891
UniRef90_R6X5W5	2.6863666891
UniRef90_R6X5W5|g__Parabacteroides.s__Parabacteroides_merdae	2.6863666891
UniRef90_G9YWU7	2.6857654432
UniRef90_G9YWU7|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	2.6857654432
UniRef90_R5VHW4	2.6857654432
UniRef90_R5VHW4|g__Bacteroides.s__Bacteroides_dorei	2.6857654432
UniRef90_R9I0M3	2.6848942174
UniRef90_R9I0M3|g__Bacteroides.s__Bacteroides_uniformis	2.6848942174
UniRef90_R6JKZ4	2.6845637584
UniRef90_R6JKZ4|g__Bacteroides.s__Bacteroides_xylanisolvens	2.6845637584
UniRef90_E2ZMI4	2.6845637584
UniRef90_E2ZMI4|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.6845637584
UniRef90_E5CBY0	2.6845637584
UniRef90_E5CBY0|g__Bacteroides.s__Bacteroides_caccae	2.6845637584
UniRef90_E6SSM3	2.6845637584
UniRef90_E6SSM3|g__Bacteroides.s__Bacteroides_fragilis	2.0280111156
UniRef90_E6SSM3|g__Bacteroides.s__Bacteroides_xylanisolvens	0.6565526427
UniRef90_R5MBN8	2.6845637584
UniRef90_R5MBN8|g__Bacteroides.s__Bacteroides_intestinalis	2.6845637584
UniRef90_R5U1Z8	2.6845637584
UniRef90_R5U1Z8|g__Bacteroides.s__Bacteroides_caccae	2.6845637584
UniRef90_C6J8Q6	2.6845637584
UniRef90_C6J8Q6|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	2.6845637584
UniRef90_A6LGN5	2.6836037399
UniRef90_A6LGN5|g__Parabacteroides.s__Parabacteroides_distasonis	2.6836037399
UniRef90_I8YN04	2.6833631485
UniRef90_I8YN04|g__Bacteroides.s__Bacteroides_ovatus	2.6833631485
UniRef90_K5YP07	2.6824034335
UniRef90_K5YP07|g__Parabacteroides.s__Parabacteroides_merdae	2.6824034335
UniRef90_G2T4K7	2.6809651475
UniRef90_G2T4K7|g__Roseburia.s__Roseburia_hominis	2.6809651475
UniRef90_Q64PV0	2.6809651475
UniRef90_Q64PV0|g__Bacteroides.s__Bacteroides_fragilis	2.6809651475
UniRef90_R5EHX8	2.6809651475
UniRef90_R5EHX8|g__Parasutterella.s__Parasutterella_excrementihominis	2.6809651475
UniRef90_UPI000287B9FB	2.6809651475
UniRef90_UPI000287B9FB|g__Alistipes.s__Alistipes_senegalensis	2.6809651475
UniRef90_R5E174	2.6785714286
UniRef90_R5E174|g__Parasutterella.s__Parasutterella_excrementihominis	1.7857142857
UniRef90_R5E174|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	0.8928571429
UniRef90_D4L716	2.6785714286
UniRef90_D4L716|g__Ruminococcus.s__Ruminococcus_bromii	2.6785714286
UniRef90_I3YR16	2.6785714286
UniRef90_I3YR16|g__Alistipes.s__Alistipes_senegalensis	1.7857142857
UniRef90_I3YR16|g__Alistipes.s__Alistipes_shahii	0.8928571429
UniRef90_R5HYQ6	2.6785714286
UniRef90_R5HYQ6|g__Roseburia.s__Roseburia_inulinivorans	2.6785714286
UniRef90_R6JJE0	2.6785714286
UniRef90_R6JJE0|g__Parabacteroides.s__Parabacteroides_distasonis	2.6785714286
UniRef90_B2UQS9	2.6780931976
UniRef90_B2UQS9|g__Akkermansia.s__Akkermansia_muciniphila	2.6780931976
UniRef90_C5ERT0	2.6780931976
UniRef90_C5ERT0|g__Clostridiales_noname.s__Clostridiales_bacterium_1_7_47FAA	2.6780931976
UniRef90_D4IL15	2.6774019050
UniRef90_D4IL15|g__Alistipes.s__Alistipes_shahii	2.6774019050
UniRef90_R6ITY1	2.6766690551
UniRef90_R6ITY1|g__Parabacteroides.s__Parabacteroides_distasonis	2.6766690551
UniRef90_U2UQY7	2.6764275217
UniRef90_U2UQY7|unclassified	2.6764275217
UniRef90_E5Y9L3	2.6755852843
UniRef90_E5Y9L3|g__Bilophila.s__Bilophila_wadsworthia	2.6755852843
UniRef90_I3YKZ6	2.6755852843
UniRef90_I3YKZ6|g__Alistipes.s__Alistipes_finegoldii	2.6755852843
UniRef90_D4K9J3	2.6737967914
UniRef90_D4K9J3|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.6737967914
UniRef90_R7EMF4	2.6737967914
UniRef90_R7EMF4|g__Bacteroides.s__Bacteroides_uniformis	2.6737967914
UniRef90_R7NUC8	2.6737967914
UniRef90_R7NUC8|g__Bacteroides.s__Bacteroides_massiliensis	2.6737967914
UniRef90_R6G303	2.6737967914
UniRef90_R6G303|g__Eubacterium.s__Eubacterium_hallii	2.6737967914
UniRef90_Q8A4S4	2.6730026730
UniRef90_Q8A4S4|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.6730026730
UniRef90_B5CNK3	2.6714158504
UniRef90_B5CNK3|g__Ruminococcus.s__Ruminococcus_lactaris	2.6714158504
UniRef90_R7DE42	2.6714158504
UniRef90_R7DE42|g__Blautia.s__Ruminococcus_obeum	2.6714158504
UniRef90_R6J609	2.6703603058
UniRef90_R6J609|g__Bacteroides.s__Bacteroides_ovatus	1.5530418700
UniRef90_R6J609|g__Bacteroides.s__Bacteroides_xylanisolvens	1.1173184358
UniRef90_R7EIY7	2.6702269693
UniRef90_R7EIY7|g__Bacteroides.s__Bacteroides_uniformis	2.6702269693
UniRef90_R6V6R2	2.6698036240
UniRef90_R6V6R2|g__Bacteroides.s__Bacteroides_ovatus	2.1344717182
UniRef90_R6V6R2|g__Bacteroides.s__Bacteroides_xylanisolvens	0.5353319058
UniRef90_F9ZA95	2.6695141484
UniRef90_F9ZA95|g__Odoribacter.s__Odoribacter_splanchnicus	2.6695141484
UniRef90_F9Z8V8	2.6684456304
UniRef90_F9Z8V8|g__Odoribacter.s__Odoribacter_splanchnicus	2.6684456304
UniRef90_R5QLF1	2.6672840415
UniRef90_R5QLF1|g__Blautia.s__Ruminococcus_torques	1.5779008147
UniRef90_R5QLF1|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	1.0893832268
UniRef90_D0TAF4	2.6654820080
UniRef90_D0TAF4|g__Parabacteroides.s__Parabacteroides_distasonis	2.6654820080
UniRef90_D4L8W6	2.6654820080
UniRef90_D4L8W6|g__Ruminococcus.s__Ruminococcus_bromii	2.6654820080
UniRef90_F9ZA94	2.6642984014
UniRef90_F9ZA94|g__Odoribacter.s__Odoribacter_splanchnicus	2.6642984014
UniRef90_B5CPT1	2.6642984014
UniRef90_B5CPT1|g__Ruminococcus.s__Ruminococcus_lactaris	2.6642984014
UniRef90_C4Z214	2.6642984014
UniRef90_C4Z214|g__Eubacterium.s__Eubacterium_eligens	2.6642984014
UniRef90_G5H9B1	2.6642984014
UniRef90_G5H9B1|g__Alistipes.s__Alistipes_indistinctus	2.6642984014
UniRef90_H1CF87	2.6642984014
UniRef90_H1CF87|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	2.6642984014
UniRef90_R5W043	2.6642984014
UniRef90_R5W043|g__Alistipes.s__Alistipes_onderdonkii	2.6642984014
UniRef90_A4ECI7	2.6633335996
UniRef90_A4ECI7|g__Collinsella.s__Collinsella_aerofaciens	2.6633335996
UniRef90_F9Z8J9	2.6631158455
UniRef90_F9Z8J9|g__Odoribacter.s__Odoribacter_splanchnicus	2.6631158455
UniRef90_D4JYW6	2.6631158455
UniRef90_D4JYW6|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.6631158455
UniRef90_E2ZJZ1	2.6631158455
UniRef90_E2ZJZ1|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.6631158455
UniRef90_R7JJS5	2.6619343390
UniRef90_R7JJS5|g__Alistipes.s__Alistipes_putredinis	2.6619343390
UniRef90_R7CII2	2.6609898882
UniRef90_R7CII2|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	2.6609898882
UniRef90_U2K104	2.6604589292
UniRef90_U2K104|g__Ruminococcus.s__Ruminococcus_callidus	2.6604589292
UniRef90_A6KZ32	2.6602176542
UniRef90_A6KZ32|g__Bacteroides.s__Bacteroides_dorei	1.6850226155
UniRef90_A6KZ32|g__Bacteroides.s__Bacteroides_vulgatus	0.9751950387
UniRef90_E2ZH13	2.6595744681
UniRef90_E2ZH13|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.6595744681
UniRef90_R5DEZ7	2.6595744681
UniRef90_R5DEZ7|g__Parabacteroides.s__Parabacteroides_merdae	2.6595744681
UniRef90_R6B323	2.6595744681
UniRef90_R6B323|g__Roseburia.s__Roseburia_intestinalis	2.6595744681
UniRef90_R6KBI5	2.6595744681
UniRef90_R6KBI5|g__Bacteroides.s__Bacteroides_ovatus	2.6595744681
UniRef90_R5M7C5	2.6583961010
UniRef90_R5M7C5|g__Bacteroides.s__Bacteroides_intestinalis	2.6583961010
UniRef90_K6B956	2.6574865038
UniRef90_K6B956|g__Parabacteroides.s__Parabacteroides_distasonis	2.6574865038
UniRef90_R7NSV1	2.6572187777
UniRef90_R7NSV1|g__Bacteroides.s__Bacteroides_massiliensis	2.6572187777
UniRef90_R5RWU1	2.6572187777
UniRef90_R5RWU1|g__Bacteroides.s__Bacteroides_fragilis	2.6572187777
UniRef90_R5UFX8	2.6570628215
UniRef90_R5UFX8|g__Bacteroides.s__Bacteroides_caccae	2.6570628215
UniRef90_F9ZAI3	2.6565464896
UniRef90_F9ZAI3|g__Odoribacter.s__Odoribacter_splanchnicus	2.6565464896
UniRef90_R6KSJ3	2.6530833811
UniRef90_R6KSJ3|g__Bacteroides.s__Bacteroides_intestinalis	2.6530833811
UniRef90_R6HEY9	2.6525198939
UniRef90_R6HEY9|g__Bacteroides.s__Bacteroides_vulgatus	2.6525198939
UniRef90_R5U2C9	2.6525198939
UniRef90_R5U2C9|g__Bacteroides.s__Bacteroides_caccae	2.6525198939
UniRef90_D4LVZ1	2.6525198939
UniRef90_D4LVZ1|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	2.6525198939
UniRef90_R6HXU4	2.6525198939
UniRef90_R6HXU4|g__Bacteroides.s__Bacteroides_vulgatus	2.6525198939
UniRef90_D5HG63	2.6513477684
UniRef90_D5HG63|g__Coprococcus.s__Coprococcus_sp_ART55_1	2.6513477684
UniRef90_N2AQT2	2.6504997515
UniRef90_N2AQT2|unclassified	2.6504997515
UniRef90_F8LHV5	2.6501766784
UniRef90_F8LHV5|g__Streptococcus.s__Streptococcus_salivarius	2.6501766784
UniRef90_F9Z8Q6	2.6490621833
UniRef90_F9Z8Q6|g__Odoribacter.s__Odoribacter_splanchnicus	2.6490621833
UniRef90_R6KCS6	2.6490066225
UniRef90_R6KCS6|g__Bacteroides.s__Bacteroides_intestinalis	2.6490066225
UniRef90_X8IUC9	2.6490066225
UniRef90_X8IUC9|g__Streptococcus.s__Streptococcus_salivarius	2.6490066225
UniRef90_C0FTQ3	2.6490066225
UniRef90_C0FTQ3|g__Roseburia.s__Roseburia_inulinivorans	2.6490066225
UniRef90_Q8A8R7	2.6486667247
UniRef90_Q8A8R7|g__Bacteroides.s__Bacteroides_vulgatus	2.6486667247
UniRef90_R7EBL0	2.6486440997
UniRef90_R7EBL0|g__Bacteroides.s__Bacteroides_uniformis	2.6486440997
UniRef90_A7LQE4	2.6485931919
UniRef90_A7LQE4|g__Bacteroides.s__Bacteroides_ovatus	2.6485931919
UniRef90_E4VQ48	2.6485448075
UniRef90_E4VQ48|g__Bacteroides.s__Bacteroides_intestinalis	2.6485448075
UniRef90_R6JG20	2.6478375993
UniRef90_R6JG20|g__Parabacteroides.s__Parabacteroides_distasonis	2.6478375993
UniRef90_F9Z3G7	2.6472534745
UniRef90_F9Z3G7|g__Odoribacter.s__Odoribacter_splanchnicus	2.6472534745
UniRef90_A6LHQ3	2.6470977725
UniRef90_A6LHQ3|g__Parabacteroides.s__Parabacteroides_distasonis	2.6470977725
UniRef90_R5UTQ0	2.6453004470
UniRef90_R5UTQ0|g__Bacteroides.s__Bacteroides_xylanisolvens	2.6453004470
UniRef90_S6CLJ2	2.6445799889
UniRef90_S6CLJ2|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	2.6445799889
UniRef90_I8VAZ1	2.6443367122
UniRef90_I8VAZ1|g__Bacteroides.s__Bacteroides_caccae	2.6443367122
UniRef90_D6CXB8	2.6443115401
UniRef90_D6CXB8|g__Bacteroides.s__Bacteroides_xylanisolvens	2.6443115401
UniRef90_G2T4H5	2.6441036489
UniRef90_G2T4H5|g__Roseburia.s__Roseburia_hominis	2.6441036489
UniRef90_D6E877	2.6437541309
UniRef90_D6E877|g__Gordonibacter.s__Gordonibacter_pamelaeae	2.6437541309
UniRef90_R7JG71	2.6431718062
UniRef90_R7JG71|g__Alistipes.s__Alistipes_putredinis	2.6431718062
