# Gene Family	11507229_rna_2-RPKs
UniRef90_G2T0M1	2.1691973970
UniRef90_G2T0M1|g__Roseburia.s__Roseburia_hominis	2.1691973970
UniRef90_R7JL53	2.1691973970
UniRef90_R7JL53|g__Alistipes.s__Alistipes_putredinis	2.1691973970
UniRef90_I8X168	2.1691973970
UniRef90_I8X168|g__Bacteroides.s__Bacteroides_nordii	2.1691973970
UniRef90_B0MZA2	2.1676300578
UniRef90_B0MZA2|g__Alistipes.s__Alistipes_putredinis	2.1676300578
UniRef90_R5MJT0	2.1676300578
UniRef90_R5MJT0|g__Bacteroides.s__Bacteroides_intestinalis	2.1676300578
UniRef90_R6G961	2.1676300578
UniRef90_R6G961|g__Eubacterium.s__Eubacterium_hallii	2.1676300578
UniRef90_R7KRN9	2.1668472373
UniRef90_R7KRN9|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.1668472373
UniRef90_R7DH28	2.1654222172
UniRef90_R7DH28|g__Parabacteroides.s__Parabacteroides_distasonis	2.1654222172
UniRef90_R6JBI6	2.1652020514
UniRef90_R6JBI6|g__Bacteroides.s__Bacteroides_ovatus	2.1652020514
UniRef90_F7KV02	2.1629416006
UniRef90_F7KV02|g__Clostridium.s__Clostridium_scindens	1.1102639526
UniRef90_F7KV02|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_57FAA	1.0526776480
UniRef90_F9Z5W7	2.1629416006
UniRef90_F9Z5W7|g__Odoribacter.s__Odoribacter_splanchnicus	2.1629416006
UniRef90_D6EA40	2.1629416006
UniRef90_D6EA40|g__Gordonibacter.s__Gordonibacter_pamelaeae	2.1629416006
UniRef90_F9Z8B4	2.1629416006
UniRef90_F9Z8B4|g__Odoribacter.s__Odoribacter_splanchnicus	2.1629416006
UniRef90_D4M128	2.1621621622
UniRef90_D4M128|g__Blautia.s__Ruminococcus_torques	2.1621621622
UniRef90_R6R5H8	2.1621621622
UniRef90_R6R5H8|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.1621621622
UniRef90_C3X6Q6	2.1621621622
UniRef90_C3X6Q6|g__Oxalobacter.s__Oxalobacter_formigenes	2.1621621622
UniRef90_H1CAN9	2.1621621622
UniRef90_H1CAN9|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	2.1621621622
UniRef90_Q8A4B6	2.1621621622
UniRef90_Q8A4B6|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.1621621622
UniRef90_I3YR96	2.1621621622
UniRef90_I3YR96|g__Alistipes.s__Alistipes_sp_HGB5	2.1621621622
UniRef90_R5JCG3	2.1621621622
UniRef90_R5JCG3|g__Bacteroides.s__Bacteroides_nordii	2.1621621622
UniRef90_R5U214	2.1621621622
UniRef90_R5U214|g__Bacteroides.s__Bacteroides_caccae	2.1621621622
UniRef90_R7KGG6	2.1621621622
UniRef90_R7KGG6|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.1621621622
UniRef90_R6K3H2	2.1607605877
UniRef90_R6K3H2|g__Bacteroides.s__Bacteroides_intestinalis	2.1607605877
UniRef90_F9Z423	2.1607605877
UniRef90_F9Z423|g__Odoribacter.s__Odoribacter_splanchnicus	2.1607605877
UniRef90_R6WK73	2.1607605877
UniRef90_R6WK73|g__Parabacteroides.s__Parabacteroides_merdae	2.1607605877
UniRef90_R6E5F1	2.1598272138
UniRef90_R6E5F1|g__Bacteroides.s__Bacteroides_caccae	2.1598272138
UniRef90_R7CHU1	2.1598272138
UniRef90_R7CHU1|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	2.1598272138
UniRef90_A5ZHH2	2.1598272138
UniRef90_A5ZHH2|g__Bacteroides.s__Bacteroides_caccae	2.1598272138
UniRef90_A6KXW9	2.1598272138
UniRef90_A6KXW9|g__Bacteroides.s__Bacteroides_vulgatus	2.1598272138
UniRef90_I3YJ48	2.1598272138
UniRef90_I3YJ48|g__Alistipes.s__Alistipes_finegoldii	2.1598272138
UniRef90_R5JHE0	2.1598272138
UniRef90_R5JHE0|g__Bacteroides.s__Bacteroides_nordii	2.1598272138
UniRef90_R6HS49	2.1598272138
UniRef90_R6HS49|g__Bacteroides.s__Bacteroides_massiliensis	1.0799136069
UniRef90_R6HS49|g__Bacteroides.s__Bacteroides_vulgatus	1.0799136069
UniRef90_R6WUE9	2.1598272138
UniRef90_R6WUE9|g__Parabacteroides.s__Parabacteroides_merdae	2.1598272138
UniRef90_R7JG56	2.1598272138
UniRef90_R7JG56|g__Alistipes.s__Alistipes_putredinis	2.1598272138
UniRef90_UPI000288FF7C	2.1582733813
UniRef90_UPI000288FF7C|g__Alistipes.s__Alistipes_senegalensis	2.1582733813
UniRef90_R9ICQ2	2.1582733813
UniRef90_R9ICQ2|g__Bacteroides.s__Bacteroides_uniformis	2.1582733813
UniRef90_G5H566	2.1581331736
UniRef90_G5H566|g__Alistipes.s__Alistipes_indistinctus	2.1581331736
UniRef90_G2T0F3	2.1563734956
UniRef90_G2T0F3|g__Clostridium.s__Clostridium_scindens	1.8541409147
UniRef90_G2T0F3|g__Anaerostipes.s__Anaerostipes_hadrus	0.3022325809
UniRef90_K5ZRZ4	2.1560119647
UniRef90_K5ZRZ4|g__Parabacteroides.s__Parabacteroides_distasonis	2.1560119647
UniRef90_A4ECR3	2.1551724138
UniRef90_A4ECR3|g__Collinsella.s__Collinsella_aerofaciens	2.1551724138
UniRef90_A6L8W4	2.1551724138
UniRef90_A6L8W4|g__Parabacteroides.s__Parabacteroides_distasonis	2.1551724138
UniRef90_E2ZJM8	2.1551724138
UniRef90_E2ZJM8|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.1551724138
UniRef90_R5QX60	2.1551724138
UniRef90_R5QX60|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	1.6222039305
UniRef90_R5QX60|g__Blautia.s__Ruminococcus_torques	0.5329684833
UniRef90_R6WUT5	2.1551724138
UniRef90_R6WUT5|g__Parabacteroides.s__Parabacteroides_goldsteinii	2.1551724138
UniRef90_R7ELX1	2.1551724138
UniRef90_R7ELX1|g__Bacteroides.s__Bacteroides_uniformis	2.1551724138
UniRef90_G2T2R3	2.1536252692
UniRef90_G2T2R3|g__Roseburia.s__Roseburia_hominis	2.1536252692
UniRef90_R5DPD7	2.1536252692
UniRef90_R5DPD7|g__Parabacteroides.s__Parabacteroides_merdae	2.1536252692
UniRef90_R5UKS8	2.1536252692
UniRef90_R5UKS8|g__Alistipes.s__Alistipes_sp_HGB5	2.1536252692
UniRef90_R6HTW0	2.1536252692
UniRef90_R6HTW0|g__Bacteroides.s__Bacteroides_vulgatus	2.1536252692
UniRef90_R6N361	2.1536252692
UniRef90_R6N361|g__Clostridium.s__Clostridium_leptum	2.1536252692
UniRef90_A0A016BW35	2.1521490261
UniRef90_A0A016BW35|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.1521490261
UniRef90_A6LIN6	2.1518246675
UniRef90_A6LIN6|g__Bacteroides.s__Bacteroides_vulgatus	1.1129074098
UniRef90_A6LIN6|g__Bacteroides.s__Bacteroides_dorei	0.5211325020
UniRef90_A6LIN6|g__Bacteroides.s__Bacteroides_uniformis	0.5177847557
UniRef90_R5UZB1	2.1506120026
UniRef90_R5UZB1|g__Alistipes.s__Alistipes_finegoldii	1.4380639888
UniRef90_R5UZB1|g__Alistipes.s__Alistipes_sp_HGB5	0.7125480138
UniRef90_C7H613	2.1494016747
UniRef90_C7H613|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.1494016747
UniRef90_R7EN32	2.1489971347
UniRef90_R7EN32|g__Bacteroides.s__Bacteroides_uniformis	2.1489971347
UniRef90_F9Z9L4	2.1489971347
UniRef90_F9Z9L4|g__Odoribacter.s__Odoribacter_splanchnicus	2.1489971347
UniRef90_R5MNF3	2.1489971347
UniRef90_R5MNF3|g__Bacteroides.s__Bacteroides_intestinalis	2.1489971347
UniRef90_D4VA97	2.1489971347
UniRef90_D4VA97|g__Bacteroides.s__Bacteroides_vulgatus	2.1489971347
UniRef90_G5H5L3	2.1489971347
UniRef90_G5H5L3|g__Alistipes.s__Alistipes_indistinctus	2.1489971347
UniRef90_R7EI12	2.1489971347
UniRef90_R7EI12|g__Bacteroides.s__Bacteroides_uniformis	2.1489971347
UniRef90_R5ENB2	2.1482277121
UniRef90_R5ENB2|g__Bacteroides.s__Bacteroides_ovatus	2.1482277121
UniRef90_R6UVK8	2.1482277121
UniRef90_R6UVK8|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.1482277121
UniRef90_P39328	2.1482277121
UniRef90_P39328|g__Escherichia.s__Escherichia_coli	2.1482277121
UniRef90_U6RAP7	2.1482277121
UniRef90_U6RAP7|g__Bacteroides.s__Bacteroides_massiliensis	2.1482277121
UniRef90_R6G4J5	2.1482277121
UniRef90_R6G4J5|g__Eubacterium.s__Eubacterium_hallii	2.1482277121
UniRef90_R6IMR1	2.1482277121
UniRef90_R6IMR1|g__Parabacteroides.s__Parabacteroides_distasonis	2.1482277121
UniRef90_D4V9L7	2.1478763076
UniRef90_D4V9L7|g__Bacteroides.s__Bacteroides_vulgatus	2.1478763076
UniRef90_A7AKR3	2.1465053830
UniRef90_A7AKR3|g__Parabacteroides.s__Parabacteroides_merdae	2.1465053830
UniRef90_A6L4X0	2.1459227468
UniRef90_A6L4X0|g__Bacteroides.s__Bacteroides_dorei	2.1459227468
UniRef90_D4KL60	2.1459227468
UniRef90_D4KL60|g__Roseburia.s__Roseburia_intestinalis	2.1459227468
UniRef90_D6D246	2.1459227468
UniRef90_D6D246|g__Bacteroides.s__Bacteroides_xylanisolvens	2.1459227468
UniRef90_G2T095	2.1459227468
UniRef90_G2T095|g__Roseburia.s__Roseburia_hominis	2.1459227468
UniRef90_R5M0W9	2.1459227468
UniRef90_R5M0W9|g__Bacteroides.s__Bacteroides_intestinalis	2.1459227468
UniRef90_R5QDC9	2.1459227468
UniRef90_R5QDC9|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	2.1459227468
UniRef90_R5ZDI0	2.1459227468
UniRef90_R5ZDI0|g__Collinsella.s__Collinsella_aerofaciens	2.1459227468
UniRef90_R6XFD2	2.1459227468
UniRef90_R6XFD2|g__Parabacteroides.s__Parabacteroides_merdae	2.1459227468
UniRef90_R7JHQ4	2.1459227468
UniRef90_R7JHQ4|g__Alistipes.s__Alistipes_putredinis	2.1459227468
UniRef90_E1WKS3	2.1458582583
UniRef90_E1WKS3|g__Bacteroides.s__Bacteroides_intestinalis	2.1458582583
UniRef90_B5CRW6	2.1443888492
UniRef90_B5CRW6|g__Ruminococcus.s__Ruminococcus_lactaris	2.1443888492
UniRef90_F9Z7F2	2.1443888492
UniRef90_F9Z7F2|g__Odoribacter.s__Odoribacter_splanchnicus	2.1443888492
UniRef90_R5UG30	2.1443888492
UniRef90_R5UG30|g__Bacteroides.s__Bacteroides_caccae	2.1443888492
UniRef90_G5H5V8	2.1443888492
UniRef90_G5H5V8|g__Alistipes.s__Alistipes_indistinctus	2.1443888492
UniRef90_Q64WV4	2.1435840095
UniRef90_Q64WV4|g__Bacteroides.s__Bacteroides_vulgatus	2.1435840095
UniRef90_E2ZHS2	2.1434441227
UniRef90_E2ZHS2|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.1434441227
UniRef90_R5ZGF1	2.1430278870
UniRef90_R5ZGF1|g__Collinsella.s__Collinsella_aerofaciens	2.1430278870
UniRef90_U2LPM2	2.1424745581
UniRef90_U2LPM2|g__Ruminococcus.s__Ruminococcus_callidus	2.1424745581
UniRef90_I8X1E0	2.1424745581
UniRef90_I8X1E0|g__Bacteroides.s__Bacteroides_nordii	2.1424745581
UniRef90_F7KT95	2.1418381903
UniRef90_F7KT95|g__Clostridium.s__Clostridium_scindens	1.4285714286
UniRef90_F7KT95|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_57FAA	0.7132667618
UniRef90_D6CY48	2.1416056127
UniRef90_D6CY48|g__Bacteroides.s__Bacteroides_xylanisolvens	1.8749777137
UniRef90_D6CY48|g__Bacteroides.s__Bacteroides_ovatus	0.2666278989
UniRef90_B0NKM4	2.1413276231
UniRef90_B0NKM4|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_57FAA	1.1065419062
UniRef90_B0NKM4|g__Clostridium.s__Clostridium_scindens	1.0347857169
UniRef90_R6HW22	2.1413276231
UniRef90_R6HW22|g__Bacteroides.s__Bacteroides_vulgatus	2.1413276231
UniRef90_R7EDF0	2.1413276231
UniRef90_R7EDF0|g__Bacteroides.s__Bacteroides_uniformis	2.1413276231
UniRef90_S6CBD5	2.1413276231
UniRef90_S6CBD5|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	2.1413276231
UniRef90_Q1R4X5	2.1413276231
UniRef90_Q1R4X5|g__Escherichia.s__Escherichia_coli	2.1413276231
UniRef90_U6RFV1	2.1413276231
UniRef90_U6RFV1|g__Bacteroides.s__Bacteroides_massiliensis	2.1413276231
UniRef90_R9I5I4	2.1413276231
UniRef90_R9I5I4|g__Bacteroides.s__Bacteroides_uniformis	1.6059957173
UniRef90_R9I5I4|g__Bacteroides.s__Bacteroides_vulgatus	0.5353319058
UniRef90_R5Z9C4	2.1413276231
UniRef90_R5Z9C4|g__Collinsella.s__Collinsella_aerofaciens	2.1413276231
UniRef90_R5U2T3	2.1400183430
UniRef90_R5U2T3|g__Bacteroides.s__Bacteroides_caccae	2.1400183430
UniRef90_R5M9C2	2.1400183430
UniRef90_R5M9C2|g__Bacteroides.s__Bacteroides_intestinalis	2.1400183430
UniRef90_S6CE36	2.1398002853
UniRef90_S6CE36|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	2.1398002853
UniRef90_K6A254	2.1379848851
UniRef90_K6A254|g__Parabacteroides.s__Parabacteroides_goldsteinii	2.1379848851
UniRef90_E4MAC7	2.1368061446
UniRef90_E4MAC7|g__Alistipes.s__Alistipes_sp_HGB5	1.4295925661
UniRef90_E4MAC7|g__Alistipes.s__Alistipes_finegoldii	0.7072135785
UniRef90_R6BZN6	2.1365523459
UniRef90_R6BZN6|unclassified	2.1365523459
UniRef90_R6PK95	2.1354190338
UniRef90_R6PK95|unclassified	2.1354190338
UniRef90_R5WUN6	2.1352313167
UniRef90_R5WUN6|g__Alistipes.s__Alistipes_shahii	2.1352313167
UniRef90_R5UYI7	2.1352313167
UniRef90_R5UYI7|g__Bacteroides.s__Bacteroides_caccae	2.1352313167
UniRef90_R7NRC8	2.1352313167
UniRef90_R7NRC8|g__Bacteroides.s__Bacteroides_massiliensis	2.1352313167
UniRef90_A6L6E8	2.1352313167
UniRef90_A6L6E8|g__Bacteroides.s__Bacteroides_vulgatus	2.1352313167
UniRef90_R6Y7W5	2.1352313167
UniRef90_R6Y7W5|g__Alistipes.s__Alistipes_onderdonkii	2.1352313167
UniRef90_B0NFL1	2.1352313167
UniRef90_B0NFL1|g__Clostridium.s__Clostridium_scindens	2.1352313167
UniRef90_D4JZ29	2.1352313167
UniRef90_D4JZ29|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.1352313167
UniRef90_R6Z6X0	2.1352313167
UniRef90_R6Z6X0|g__Alistipes.s__Alistipes_onderdonkii	2.1352313167
UniRef90_R7FZK8	2.1348822333
UniRef90_R7FZK8|g__Dorea.s__Dorea_longicatena	2.1348822333
UniRef90_C3XAS0	2.1344717182
UniRef90_C3XAS0|g__Oxalobacter.s__Oxalobacter_formigenes	2.1344717182
UniRef90_G9YXL9	2.1344717182
UniRef90_G9YXL9|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	2.1344717182
UniRef90_R5NB99	2.1344717182
UniRef90_R5NB99|g__Parabacteroides.s__Parabacteroides_distasonis	2.1344717182
UniRef90_R6K6X5	2.1344717182
UniRef90_R6K6X5|g__Bacteroides.s__Bacteroides_intestinalis	2.1344717182
UniRef90_U6RW55	2.1344717182
UniRef90_U6RW55|g__Bacteroides.s__Bacteroides_nordii	2.1344717182
UniRef90_F9Z6P8	2.1344717182
UniRef90_F9Z6P8|g__Odoribacter.s__Odoribacter_splanchnicus	2.1344717182
UniRef90_E4M836	2.1337126600
UniRef90_E4M836|g__Alistipes.s__Alistipes_sp_HGB5	2.1337126600
UniRef90_Q8A3E8	2.1337126600
UniRef90_Q8A3E8|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.1337126600
UniRef90_D4VC33	2.1336634827
UniRef90_D4VC33|g__Bacteroides.s__Bacteroides_vulgatus	2.1336634827
UniRef90_P0AFA0	2.1330947239
UniRef90_P0AFA0|g__Escherichia.s__Escherichia_coli	2.1330947239
UniRef90_I3YLL9	2.1329899972
UniRef90_I3YLL9|g__Alistipes.s__Alistipes_sp_HGB5	1.7756238465
UniRef90_I3YLL9|g__Alistipes.s__Alistipes_finegoldii	0.3573661507
UniRef90_A6LGG3	2.1323020502
UniRef90_A6LGG3|g__Parabacteroides.s__Parabacteroides_distasonis	2.1323020502
UniRef90_K5ZH97	2.1321961620
UniRef90_K5ZH97|g__Bacteroides.s__Bacteroides_massiliensis	2.1321961620
UniRef90_S6C0P8	2.1321961620
UniRef90_S6C0P8|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	2.1321961620
UniRef90_I3YR12	2.1321961620
UniRef90_I3YR12|g__Alistipes.s__Alistipes_senegalensis	2.1321961620
UniRef90_I8XRA3	2.1321961620
UniRef90_I8XRA3|g__Bacteroides.s__Bacteroides_nordii	2.1321961620
UniRef90_R5M6R8	2.1321961620
UniRef90_R5M6R8|g__Bacteroides.s__Bacteroides_intestinalis	2.1321961620
UniRef90_R7EAF8	2.1321961620
UniRef90_R7EAF8|g__Bacteroides.s__Bacteroides_uniformis	2.1321961620
UniRef90_R7KJI9	2.1321961620
UniRef90_R7KJI9|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.1321961620
UniRef90_D6EB35	2.1321961620
UniRef90_D6EB35|g__Gordonibacter.s__Gordonibacter_pamelaeae	2.1321961620
UniRef90_G9YTC6	2.1303792075
UniRef90_G9YTC6|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	2.1303792075
UniRef90_R5CGS7	2.1303489264
UniRef90_R5CGS7|g__Bacteroides.s__Bacteroides_uniformis	2.1303489264
UniRef90_E2ZNJ6	2.1295947058
UniRef90_E2ZNJ6|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.1295947058
UniRef90_R6KIB2	2.1282321678
UniRef90_R6KIB2|g__Bacteroides.s__Bacteroides_intestinalis	2.1282321678
UniRef90_H1CMA9	2.1280220946
UniRef90_H1CMA9|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	2.1280220946
UniRef90_U2KD52	2.1276595745
UniRef90_U2KD52|g__Ruminococcus.s__Ruminococcus_callidus	2.1276595745
UniRef90_A0A015TX99	2.1276595745
UniRef90_A0A015TX99|g__Bacteroides.s__Bacteroides_thetaiotaomicron	1.0638297872
UniRef90_A0A015TX99|g__Bacteroides.s__Bacteroides_massiliensis	0.5555438869
UniRef90_A0A015TX99|g__Parabacteroides.s__Parabacteroides_merdae	0.5082859003
UniRef90_R5JAW1	2.1276595745
UniRef90_R5JAW1|g__Bacteroides.s__Bacteroides_nordii	2.1276595745
UniRef90_R5UWN2	2.1276595745
UniRef90_R5UWN2|g__Bacteroides.s__Bacteroides_caccae	2.1276595745
UniRef90_R6HUV3	2.1276595745
UniRef90_R6HUV3|g__Bacteroides.s__Bacteroides_dorei	2.1276595745
UniRef90_R7NRM1	2.1276595745
UniRef90_R7NRM1|g__Bacteroides.s__Bacteroides_massiliensis	2.1276595745
UniRef90_R5UFF5	2.1273209465
UniRef90_R5UFF5|g__Bacteroides.s__Bacteroides_caccae	2.1273209465
UniRef90_R7DV78	2.1261516655
UniRef90_R7DV78|g__Bacteroides.s__Bacteroides_intestinalis	2.1261516655
UniRef90_G2T5P4	2.1261516655
UniRef90_G2T5P4|g__Roseburia.s__Roseburia_hominis	2.1261516655
UniRef90_G2T4K1	2.1261516655
UniRef90_G2T4K1|g__Roseburia.s__Roseburia_hominis	2.1261516655
UniRef90_K6A1R7	2.1261516655
UniRef90_K6A1R7|g__Parabacteroides.s__Parabacteroides_goldsteinii	2.1261516655
UniRef90_D4JZI5	2.1261516655
UniRef90_D4JZI5|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.1261516655
UniRef90_I9RMA9	2.1253985122
UniRef90_I9RMA9|g__Bacteroides.s__Bacteroides_nordii	2.1253985122
UniRef90_M4GQV2	2.1243656892
UniRef90_M4GQV2|unclassified	2.1243656892
UniRef90_R6JAL6	2.1241444418
UniRef90_R6JAL6|g__Akkermansia.s__Akkermansia_muciniphila	2.1241444418
UniRef90_R7JGH5	2.1220159151
UniRef90_R7JGH5|g__Alistipes.s__Alistipes_putredinis	2.1220159151
UniRef90_D6D6C3	2.1216943660
UniRef90_D6D6C3|g__Bacteroides.s__Bacteroides_xylanisolvens	2.1216943660
UniRef90_F9Z588	2.1216407355
UniRef90_F9Z588|g__Odoribacter.s__Odoribacter_splanchnicus	2.1216407355
UniRef90_F9ZC10	2.1216407355
UniRef90_F9ZC10|g__Odoribacter.s__Odoribacter_splanchnicus	2.1216407355
UniRef90_G2T2U1	2.1216407355
UniRef90_G2T2U1|g__Roseburia.s__Roseburia_hominis	2.1216407355
UniRef90_I8ZA80	2.1216407355
UniRef90_I8ZA80|g__Bacteroides.s__Bacteroides_ovatus	2.1216407355
UniRef90_R5JCF9	2.1216407355
UniRef90_R5JCF9|g__Bacteroides.s__Bacteroides_nordii	2.1216407355
UniRef90_R5UQZ4	2.1216407355
UniRef90_R5UQZ4|g__Bacteroides.s__Bacteroides_caccae	2.1216407355
UniRef90_R6KBB8	2.1208907741
UniRef90_R6KBB8|g__Bacteroides.s__Bacteroides_caccae	2.1208907741
UniRef90_D4KME3	2.1208907741
UniRef90_D4KME3|g__Roseburia.s__Roseburia_intestinalis	2.1208907741
UniRef90_K5ZN88	2.1208907741
UniRef90_K5ZN88|g__Parabacteroides.s__Parabacteroides_merdae	2.1208907741
UniRef90_R5MF10	2.1208907741
UniRef90_R5MF10|g__Bacteroides.s__Bacteroides_intestinalis	2.1208907741
UniRef90_R5UAC2	2.1208907741
UniRef90_R5UAC2|g__Bacteroides.s__Bacteroides_caccae	2.1208907741
UniRef90_R7NQZ3	2.1208907741
UniRef90_R7NQZ3|g__Bacteroides.s__Bacteroides_massiliensis	2.1208907741
UniRef90_I8X1G1	2.1204652701
UniRef90_I8X1G1|g__Bacteroides.s__Bacteroides_nordii	2.1204652701
UniRef90_F9Z8W8	2.1196917965
UniRef90_F9Z8W8|g__Odoribacter.s__Odoribacter_splanchnicus	2.1196917965
UniRef90_R9IBV8	2.1189906699
UniRef90_R9IBV8|g__Bacteroides.s__Bacteroides_vulgatus	2.1189906699
UniRef90_R5DN63	2.1186440678
UniRef90_R5DN63|g__Parabacteroides.s__Parabacteroides_merdae	2.1186440678
UniRef90_B2ULY5	2.1186440678
UniRef90_B2ULY5|g__Akkermansia.s__Akkermansia_muciniphila	2.1186440678
UniRef90_I3YI59	2.1186440678
UniRef90_I3YI59|g__Alistipes.s__Alistipes_finegoldii	1.0593220339
UniRef90_I3YI59|g__Alistipes.s__Alistipes_sp_HGB5	1.0593220339
UniRef90_R7JIU3	2.1186440678
UniRef90_R7JIU3|g__Alistipes.s__Alistipes_putredinis	2.1186440678
UniRef90_R7NUW6	2.1186440678
UniRef90_R7NUW6|g__Bacteroides.s__Bacteroides_massiliensis	2.1186440678
UniRef90_A6LH67	2.1186440678
UniRef90_A6LH67|g__Parabacteroides.s__Parabacteroides_distasonis	2.1186440678
UniRef90_R5HL10	2.1186440678
UniRef90_R5HL10|g__Roseburia.s__Roseburia_inulinivorans	2.1186440678
UniRef90_A6L8E9	2.1171569204
UniRef90_A6L8E9|g__Parabacteroides.s__Parabacteroides_distasonis	2.1171569204
UniRef90_G5H671	2.1171489061
UniRef90_G5H671|g__Alistipes.s__Alistipes_indistinctus	2.1171489061
UniRef90_R7CHX8	2.1171072193
UniRef90_R7CHX8|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	2.1171072193
UniRef90_R5QYX4	2.1168501270
UniRef90_R5QYX4|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	1.4817950889
UniRef90_R5QYX4|g__Blautia.s__Ruminococcus_torques	0.6350550381
UniRef90_G2SWS6	2.1163911170
UniRef90_G2SWS6|g__Roseburia.s__Roseburia_hominis	2.1163911170
UniRef90_R6J7R8	2.1148337464
UniRef90_R6J7R8|g__Bacteroides.s__Bacteroides_xylanisolvens	1.4034866597
UniRef90_R6J7R8|g__Bacteroides.s__Bacteroides_ovatus	0.7113470868
UniRef90_G5H5B7	2.1141649049
UniRef90_G5H5B7|g__Alistipes.s__Alistipes_indistinctus	2.1141649049
UniRef90_I3YKF4	2.1141649049
UniRef90_I3YKF4|g__Alistipes.s__Alistipes_sp_HGB5	2.1141649049
UniRef90_R6XCJ7	2.1141649049
UniRef90_R6XCJ7|g__Bacteroides.s__Bacteroides_uniformis	2.1141649049
UniRef90_R7NXE1	2.1141649049
UniRef90_R7NXE1|g__Bacteroides.s__Bacteroides_massiliensis	2.1141649049
UniRef90_A6KZU9	2.1141649049
UniRef90_A6KZU9|g__Bacteroides.s__Bacteroides_vulgatus	2.1141649049
UniRef90_K5ZUN8	2.1141649049
UniRef90_K5ZUN8|g__Parabacteroides.s__Parabacteroides_goldsteinii	2.1141649049
UniRef90_R6K870	2.1141649049
UniRef90_R6K870|g__Bacteroides.s__Bacteroides_intestinalis	2.1141649049
UniRef90_R7L0V6	2.1141649049
UniRef90_R7L0V6|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.1141649049
UniRef90_P77522	2.1130928103
UniRef90_P77522|g__Escherichia.s__Escherichia_coli	2.1130928103
UniRef90_D6CWI7	2.1126760563
UniRef90_D6CWI7|g__Bacteroides.s__Bacteroides_nordii	2.1126760563
UniRef90_R6L2G2	2.1126760563
UniRef90_R6L2G2|g__Bacteroides.s__Bacteroides_uniformis	2.1126760563
UniRef90_G2SXH2	2.1126760563
UniRef90_G2SXH2|g__Roseburia.s__Roseburia_hominis	2.1126760563
UniRef90_R6IJ16	2.1126760563
UniRef90_R6IJ16|g__Bacteroides.s__Bacteroides_dorei	1.3966154886
UniRef90_R6IJ16|g__Bacteroides.s__Bacteroides_vulgatus	0.7160605678
UniRef90_R6K8S2	2.1126760563
UniRef90_R6K8S2|g__Bacteroides.s__Bacteroides_intestinalis	2.1126760563
UniRef90_R7P1T2	2.1126760563
UniRef90_R7P1T2|g__Bacteroides.s__Bacteroides_dorei	1.4084507042
UniRef90_R7P1T2|g__Bacteroides.s__Bacteroides_vulgatus	0.7042253521
UniRef90_C6JHP6	2.1126760563
UniRef90_C6JHP6|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	2.1126760563
UniRef90_G5HB62	2.1119324182
UniRef90_G5HB62|g__Alistipes.s__Alistipes_indistinctus	2.1119324182
UniRef90_A6L4K3	2.1114864865
UniRef90_A6L4K3|g__Bacteroides.s__Bacteroides_vulgatus	2.1114864865
UniRef90_R6IQC5	2.1089630931
UniRef90_R6IQC5|g__Parabacteroides.s__Parabacteroides_distasonis	2.1089630931
UniRef90_K6AL18	2.1088279453
UniRef90_K6AL18|g__Parabacteroides.s__Parabacteroides_distasonis	2.1088279453
UniRef90_D6E8J0	2.1085925145
UniRef90_D6E8J0|g__Gordonibacter.s__Gordonibacter_pamelaeae	2.1085925145
UniRef90_K5ZQK1	2.1082220661
